Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Risk_Classification
TX0000007269,South Africa,1704262.581,Cash Withdrawal,2013-10-30 20:00,Person_1942,Luxury Goods,Russia,TRUE,Legal,4,3,Bank_190,0
TX0000002984,UK,4011649.138,Cryptocurrency,2013-05-05 7:00,Person_6808,Luxury Goods,South Africa,FALSE,Legal,3,2,Bank_184,0
TX0000005973,India,3050396.028,Offshore Transfer,2013-09-06 20:00,Person_5372,Oil & Gas,UK,FALSE,Illegal,4,1,Bank_380,0
TX0000006853,Russia,4502543.828,Cryptocurrency,2013-10-13 12:00,Person_7639,Arms Trade,USA,FALSE,Legal,6,7,Bank_26,1
TX0000001838,China,280144.9692,Cash Withdrawal,2013-03-18 13:00,Person_1452,Luxury Goods,Switzerland,FALSE,Illegal,3,0,Bank_455,0
TX0000005780,South Africa,4042624.357,Cash Withdrawal,2013-08-29 19:00,Person_5515,Oil & Gas,India,FALSE,Illegal,2,6,Bank_144,0
TX0000005525,UAE,1178152.146,Stocks Transfer,2013-08-19 4:00,Person_6088,Oil & Gas,Switzerland,FALSE,Illegal,3,4,Bank_59,0
TX0000000230,India,3609742.057,Property Purchase,2013-01-10 13:00,Person_9107,Arms Trade,USA,FALSE,Illegal,6,3,Bank_264,1
TX0000005709,UAE,1793936.861,Offshore Transfer,2013-08-26 20:00,Person_5332,Real Estate,Switzerland,FALSE,Illegal,8,7,Bank_248,1
TX0000006939,India,4980482.024,Cryptocurrency,2013-10-17 2:00,Person_7954,Oil & Gas,Russia,FALSE,Illegal,4,0,Bank_99,0
TX0000000557,Brazil,2566704.954,Cryptocurrency,2013-01-24 4:00,Person_5912,Luxury Goods,Singapore,FALSE,Illegal,7,8,Bank_329,1
TX0000004190,Singapore,1577141.238,Property Purchase,2013-06-24 13:00,Person_7145,Arms Trade,Russia,TRUE,Illegal,9,8,Bank_222,1
TX0000009657,Singapore,2482621.738,Cryptocurrency,2014-02-07 8:00,Person_6403,Arms Trade,Switzerland,TRUE,Legal,6,2,Bank_251,1
TX0000004427,USA,140161.039,Cash Withdrawal,2013-07-04 10:00,Person_6335,Real Estate,Singapore,FALSE,Legal,0,4,Bank_15,0
TX0000005946,Brazil,1462514.937,Cash Withdrawal,2013-09-05 17:00,Person_7037,Construction,India,FALSE,Illegal,4,8,Bank_200,0
TX0000003791,UK,4547305.31,Property Purchase,2013-06-07 22:00,Person_3170,Arms Trade,UK,FALSE,Legal,1,0,Bank_260,0
TX0000009274,Switzerland,3606636.768,Cryptocurrency,2014-01-22 9:00,Person_2212,Casinos,Russia,FALSE,Illegal,5,0,Bank_150,1
TX0000008108,UAE,2305692.941,Cash Withdrawal,2013-12-04 19:00,Person_1467,Oil & Gas,China,FALSE,Legal,3,8,Bank_60,0
TX0000008817,USA,350677.4755,Property Purchase,2014-01-03 8:00,Person_3786,Construction,India,FALSE,Illegal,5,4,Bank_106,1
TX0000002102,UK,1193568.335,Cryptocurrency,2013-03-29 13:00,Person_9290,Real Estate,USA,FALSE,Legal,3,5,Bank_96,0
TX0000006033,South Africa,518299.8868,Property Purchase,2013-09-09 8:00,Person_175,Finance,Switzerland,FALSE,Illegal,7,5,Bank_177,1
TX0000008036,Russia,1201324.146,Property Purchase,2013-12-01 19:00,Person_2223,Luxury Goods,Singapore,FALSE,Legal,5,9,Bank_68,1
TX0000002752,UK,4285506.87,Property Purchase,2013-04-25 15:00,Person_1522,Real Estate,India,FALSE,Legal,1,0,Bank_493,0
TX0000006404,USA,4109853.449,Stocks Transfer,2013-09-24 19:00,Person_6394,Arms Trade,Russia,FALSE,Illegal,3,4,Bank_115,0
TX0000004897,Brazil,3071935.575,Offshore Transfer,2013-07-24 0:00,Person_2279,Luxury Goods,Singapore,TRUE,Illegal,8,8,Bank_361,1
TX0000003114,Russia,423958.5217,Offshore Transfer,2013-05-10 17:00,Person_1278,Luxury Goods,UAE,FALSE,Illegal,6,7,Bank_257,1
TX0000006002,Brazil,1090345.493,Property Purchase,2013-09-08 1:00,Person_2478,Construction,South Africa,FALSE,Legal,6,8,Bank_70,1
TX0000006413,India,4705852.854,Cryptocurrency,2013-09-25 4:00,Person_5745,Casinos,Singapore,FALSE,Legal,3,0,Bank_81,0
TX0000002358,Singapore,4940014.345,Cash Withdrawal,2013-04-09 5:00,Person_9811,Casinos,Switzerland,FALSE,Legal,3,3,Bank_363,0
TX0000009277,Switzerland,2016582.353,Property Purchase,2014-01-22 12:00,Person_7210,Luxury Goods,South Africa,TRUE,Illegal,6,6,Bank_395,1
TX0000005382,Russia,451474.8341,Stocks Transfer,2013-08-13 5:00,Person_9039,Casinos,USA,FALSE,Illegal,4,5,Bank_150,0
TX0000009921,Singapore,1935523.787,Cash Withdrawal,2014-02-18 8:00,Person_8028,Arms Trade,UK,TRUE,Illegal,5,9,Bank_227,1
TX0000002796,USA,2191325.282,Cash Withdrawal,2013-04-27 11:00,Person_3995,Finance,Singapore,TRUE,Illegal,4,5,Bank_458,0
TX0000003869,Singapore,101160.8725,Property Purchase,2013-06-11 4:00,Person_9896,Oil & Gas,UAE,FALSE,Illegal,7,6,Bank_224,1
TX0000006848,China,4252117.624,Cryptocurrency,2013-10-13 7:00,Person_3987,Oil & Gas,South Africa,FALSE,Illegal,7,5,Bank_409,1
TX0000001466,China,44165.16157,Cryptocurrency,2013-03-03 1:00,Person_6643,Oil & Gas,India,FALSE,Illegal,7,3,Bank_328,1
TX0000005261,Switzerland,1076941.249,Property Purchase,2013-08-08 4:00,Person_7763,Construction,UAE,FALSE,Legal,5,3,Bank_303,1
TX0000008968,UK,12461.46068,Offshore Transfer,2014-01-09 15:00,Person_8030,Construction,UK,FALSE,Legal,2,4,Bank_167,0
TX0000001333,India,3569140.316,Cash Withdrawal,2013-02-25 12:00,Person_1863,Finance,Singapore,FALSE,Illegal,2,9,Bank_43,0
TX0000002745,UK,1406773.518,Cash Withdrawal,2013-04-25 8:00,Person_3098,Arms Trade,Brazil,FALSE,Illegal,1,0,Bank_73,0
TX0000004927,UAE,4169192.788,Cash Withdrawal,2013-07-25 6:00,Person_5851,Casinos,Switzerland,FALSE,Illegal,4,5,Bank_235,0
TX0000007106,Russia,1788294.515,Stocks Transfer,2013-10-24 1:00,Person_864,Oil & Gas,UAE,FALSE,Legal,4,8,Bank_23,0
TX0000009103,India,2316976.854,Cash Withdrawal,2014-01-15 6:00,Person_9354,Real Estate,USA,TRUE,Legal,2,0,Bank_409,0
TX0000000481,Singapore,2114712.342,Cash Withdrawal,2013-01-21 0:00,Person_4826,Finance,UAE,FALSE,Legal,2,1,Bank_45,0
TX0000006198,UAE,3107916.133,Cash Withdrawal,2013-09-16 5:00,Person_4780,Arms Trade,UK,FALSE,Illegal,5,3,Bank_44,1
TX0000007986,Brazil,2278680.804,Offshore Transfer,2013-11-29 17:00,Person_2641,Finance,China,FALSE,Illegal,8,4,Bank_469,1
TX0000001080,UAE,1212661.757,Offshore Transfer,2013-02-14 23:00,Person_147,Real Estate,UAE,FALSE,Legal,5,8,Bank_315,1
TX0000009436,Singapore,3577237.441,Property Purchase,2014-01-29 3:00,Person_5794,Luxury Goods,India,FALSE,Illegal,6,0,Bank_242,1
TX0000001427,Russia,4101990.465,Cryptocurrency,2013-03-01 10:00,Person_5156,Finance,South Africa,TRUE,Illegal,8,1,Bank_380,1
TX0000007083,Russia,1936446.459,Stocks Transfer,2013-10-23 2:00,Person_4853,Arms Trade,Singapore,FALSE,Illegal,4,3,Bank_315,0
TX0000002458,China,2566061.343,Offshore Transfer,2013-04-13 9:00,Person_9275,Luxury Goods,USA,FALSE,Illegal,5,1,Bank_399,1
TX0000004139,South Africa,4383314.629,Cryptocurrency,2013-06-22 10:00,Person_1660,Finance,UAE,FALSE,Illegal,7,2,Bank_105,1
TX0000004211,USA,1847051.75,Stocks Transfer,2013-06-25 10:00,Person_589,Finance,South Africa,TRUE,Illegal,5,8,Bank_82,1
TX0000000238,Singapore,3809418,Property Purchase,2013-01-10 21:00,Person_5797,Finance,Switzerland,FALSE,Legal,5,5,Bank_69,1
TX0000001034,South Africa,4063345.291,Offshore Transfer,2013-02-13 1:00,Person_8437,Finance,India,FALSE,Illegal,6,6,Bank_66,1
TX0000002011,India,3756567.603,Property Purchase,2013-03-25 18:00,Person_5299,Luxury Goods,South Africa,FALSE,Illegal,5,5,Bank_376,1
TX0000009754,Singapore,4756136.739,Cash Withdrawal,2014-02-11 9:00,Person_4971,Luxury Goods,Singapore,FALSE,Illegal,1,2,Bank_36,0
TX0000001807,Singapore,3636020.422,Offshore Transfer,2013-03-17 6:00,Person_4744,Oil & Gas,UK,FALSE,Illegal,4,2,Bank_168,0
TX0000006016,India,860084.9233,Stocks Transfer,2013-09-08 15:00,Person_5902,Casinos,South Africa,FALSE,Legal,2,7,Bank_45,0
TX0000009890,China,3905717.291,Cash Withdrawal,2014-02-17 1:00,Person_3487,Luxury Goods,Singapore,TRUE,Legal,4,5,Bank_27,0
TX0000003008,India,4727276.525,Cryptocurrency,2013-05-06 7:00,Person_8524,Real Estate,Russia,FALSE,Legal,3,2,Bank_452,0
TX0000009540,China,3210246.766,Stocks Transfer,2014-02-02 11:00,Person_7096,Real Estate,Russia,FALSE,Illegal,3,2,Bank_295,0
TX0000007610,USA,3299759.38,Stocks Transfer,2013-11-14 1:00,Person_5507,Arms Trade,Russia,TRUE,Illegal,6,9,Bank_337,1
TX0000004841,South Africa,745797.6793,Stocks Transfer,2013-07-21 16:00,Person_7596,Oil & Gas,USA,FALSE,Illegal,3,4,Bank_182,0
TX0000003724,Singapore,4372146.661,Cash Withdrawal,2013-06-05 3:00,Person_8724,Luxury Goods,UAE,FALSE,Illegal,5,8,Bank_410,1
TX0000001935,Brazil,429789.8011,Offshore Transfer,2013-03-22 14:00,Person_7733,Arms Trade,USA,FALSE,Illegal,5,2,Bank_261,1
TX0000009486,South Africa,4318802.667,Property Purchase,2014-01-31 5:00,Person_6979,Construction,Singapore,FALSE,Illegal,5,0,Bank_74,1
TX0000009233,Singapore,2486717.927,Cash Withdrawal,2014-01-20 16:00,Person_5293,Finance,South Africa,FALSE,Illegal,2,1,Bank_403,0
TX0000000087,Switzerland,3558410.521,Offshore Transfer,2013-01-04 14:00,Person_7486,Casinos,UK,FALSE,Illegal,4,1,Bank_183,0
TX0000003373,Russia,4421769.735,Offshore Transfer,2013-05-21 12:00,Person_6884,Finance,Switzerland,FALSE,Legal,4,0,Bank_58,0
TX0000007098,UK,871334.7562,Cryptocurrency,2013-10-23 17:00,Person_1515,Finance,Switzerland,FALSE,Illegal,6,4,Bank_191,1
TX0000007042,Singapore,4263616.394,Stocks Transfer,2013-10-21 9:00,Person_8513,Casinos,Switzerland,FALSE,Illegal,3,5,Bank_28,0
TX0000008447,South Africa,439327.826,Offshore Transfer,2013-12-18 22:00,Person_7080,Luxury Goods,UK,FALSE,Illegal,6,7,Bank_12,1
TX0000004099,South Africa,3470083.712,Offshore Transfer,2013-06-20 18:00,Person_3431,Luxury Goods,USA,TRUE,Illegal,7,4,Bank_302,1
TX0000007437,Switzerland,147811.1731,Cryptocurrency,2013-11-06 20:00,Person_803,Finance,Switzerland,FALSE,Illegal,3,5,Bank_45,0
TX0000004030,Singapore,2847540.521,Property Purchase,2013-06-17 21:00,Person_1454,Construction,Russia,FALSE,Illegal,7,6,Bank_73,1
TX0000009060,USA,1971142.837,Cash Withdrawal,2014-01-13 11:00,Person_8135,Arms Trade,UK,FALSE,Legal,1,4,Bank_164,0
TX0000004843,China,3935856.644,Cryptocurrency,2013-07-21 18:00,Person_9085,Arms Trade,China,TRUE,Illegal,9,7,Bank_40,1
TX0000008403,UAE,2418252.082,Offshore Transfer,2013-12-17 2:00,Person_7572,Finance,Russia,FALSE,Illegal,7,7,Bank_139,1
TX0000004205,UAE,1744482.278,Cryptocurrency,2013-06-25 4:00,Person_7942,Real Estate,Russia,FALSE,Illegal,6,3,Bank_280,1
TX0000008170,Singapore,3743945.009,Property Purchase,2013-12-07 9:00,Person_6084,Oil & Gas,Brazil,TRUE,Legal,5,0,Bank_360,1
TX0000001612,UAE,3500149.218,Stocks Transfer,2013-03-09 3:00,Person_6443,Real Estate,USA,FALSE,Legal,2,4,Bank_412,0
TX0000007723,India,2134763.438,Stocks Transfer,2013-11-18 18:00,Person_1669,Casinos,Brazil,FALSE,Illegal,0,2,Bank_211,0
TX0000002086,UAE,839828.4674,Property Purchase,2013-03-28 21:00,Person_1481,Construction,Russia,FALSE,Illegal,7,0,Bank_89,1
TX0000008640,Singapore,3012639.817,Stocks Transfer,2013-12-26 23:00,Person_9245,Construction,Brazil,FALSE,Illegal,4,9,Bank_342,0
TX0000006814,UAE,2220320.074,Property Purchase,2013-10-11 21:00,Person_8462,Construction,USA,FALSE,Legal,4,8,Bank_301,0
TX0000003961,UK,4416192.916,Cash Withdrawal,2013-06-15 0:00,Person_6249,Oil & Gas,Russia,FALSE,Legal,2,4,Bank_190,0
TX0000007381,Switzerland,3566173.191,Stocks Transfer,2013-11-04 12:00,Person_9292,Casinos,India,FALSE,Illegal,2,3,Bank_294,0
TX0000002008,China,3442444.138,Offshore Transfer,2013-03-25 15:00,Person_5030,Finance,India,FALSE,Illegal,6,6,Bank_81,1
TX0000004152,UAE,2214653.835,Cryptocurrency,2013-06-22 23:00,Person_8023,Luxury Goods,UK,TRUE,Illegal,8,3,Bank_116,1
TX0000007172,USA,4221324.294,Cash Withdrawal,2013-10-26 19:00,Person_8983,Arms Trade,Brazil,TRUE,Illegal,3,9,Bank_33,0
TX0000008697,Russia,4503750.312,Property Purchase,2013-12-29 8:00,Person_1552,Casinos,Russia,TRUE,Legal,6,9,Bank_374,1
TX0000002061,China,1026057.766,Cryptocurrency,2013-03-27 20:00,Person_3519,Real Estate,Brazil,FALSE,Illegal,6,3,Bank_125,1
TX0000006613,South Africa,2864234.544,Cash Withdrawal,2013-10-03 12:00,Person_3152,Oil & Gas,UK,TRUE,Illegal,3,2,Bank_238,0
TX0000005488,India,897556.7811,Cryptocurrency,2013-08-17 15:00,Person_8740,Real Estate,USA,FALSE,Legal,3,6,Bank_308,0
TX0000008102,Brazil,3643147.11,Offshore Transfer,2013-12-04 13:00,Person_2815,Finance,UAE,FALSE,Illegal,6,2,Bank_258,1
TX0000006499,UAE,3082069.917,Cash Withdrawal,2013-09-28 18:00,Person_6014,Real Estate,UK,FALSE,Legal,2,9,Bank_149,0
TX0000006047,Switzerland,3673325.982,Stocks Transfer,2013-09-09 22:00,Person_723,Construction,USA,TRUE,Illegal,3,8,Bank_460,0
TX0000009185,USA,1361558.446,Stocks Transfer,2014-01-18 16:00,Person_5720,Casinos,Russia,FALSE,Illegal,2,0,Bank_449,0
TX0000005238,UK,1167371.98,Cash Withdrawal,2013-08-07 5:00,Person_4288,Construction,Singapore,FALSE,Illegal,1,4,Bank_360,0
TX0000007972,USA,703034.1058,Stocks Transfer,2013-11-29 3:00,Person_4447,Luxury Goods,Brazil,FALSE,Illegal,1,7,Bank_279,0
TX0000001666,UK,3722799.478,Offshore Transfer,2013-03-11 9:00,Person_4591,Real Estate,UAE,FALSE,Illegal,5,9,Bank_210,1
TX0000005183,UAE,3044213.484,Offshore Transfer,2013-08-04 22:00,Person_9185,Arms Trade,USA,FALSE,Illegal,5,1,Bank_25,1
TX0000004837,Russia,3744537.711,Cash Withdrawal,2013-07-21 12:00,Person_449,Oil & Gas,Brazil,FALSE,Illegal,3,7,Bank_201,0
TX0000004880,China,3744435.062,Offshore Transfer,2013-07-23 7:00,Person_5107,Luxury Goods,Singapore,FALSE,Legal,4,1,Bank_97,0
TX0000007952,India,2734270.852,Property Purchase,2013-11-28 7:00,Person_2955,Finance,China,FALSE,Illegal,5,7,Bank_200,1
TX0000004339,China,1756793.97,Offshore Transfer,2013-06-30 18:00,Person_638,Luxury Goods,Switzerland,FALSE,Legal,7,8,Bank_404,1
TX0000005895,UK,3941361.869,Property Purchase,2013-09-03 14:00,Person_5407,Real Estate,Singapore,FALSE,Illegal,5,1,Bank_89,1
TX0000002270,Brazil,2100689.806,Offshore Transfer,2013-04-05 13:00,Person_4142,Real Estate,Russia,FALSE,Illegal,9,9,Bank_179,1
TX0000009551,Singapore,4992305.989,Offshore Transfer,2014-02-02 22:00,Person_922,Construction,Singapore,FALSE,Legal,3,1,Bank_406,0
TX0000007164,Russia,3730130.2,Property Purchase,2013-10-26 11:00,Person_5268,Finance,China,FALSE,Illegal,6,1,Bank_467,1
TX0000001411,India,3273053.352,Property Purchase,2013-02-28 18:00,Person_1658,Arms Trade,Brazil,FALSE,Illegal,5,7,Bank_243,1
TX0000002988,India,4425602.323,Cryptocurrency,2013-05-05 11:00,Person_579,Casinos,India,FALSE,Illegal,5,6,Bank_76,1
TX0000002477,USA,2884136.62,Cash Withdrawal,2013-04-14 4:00,Person_7228,Casinos,Brazil,FALSE,Illegal,3,8,Bank_223,0
TX0000002581,South Africa,2981298.265,Cash Withdrawal,2013-04-18 12:00,Person_2565,Construction,Russia,TRUE,Illegal,4,0,Bank_12,0
TX0000008824,Switzerland,818153.2271,Property Purchase,2014-01-03 15:00,Person_5427,Real Estate,UK,TRUE,Legal,4,8,Bank_30,0
TX0000009368,India,879706.6586,Offshore Transfer,2014-01-26 7:00,Person_8631,Construction,UK,FALSE,Illegal,7,4,Bank_21,1
TX0000006516,Russia,4832070.615,Property Purchase,2013-09-29 11:00,Person_3333,Luxury Goods,China,TRUE,Illegal,6,2,Bank_292,1
TX0000001431,Singapore,3621436.638,Cryptocurrency,2013-03-01 14:00,Person_8482,Construction,India,FALSE,Legal,3,0,Bank_200,0
TX0000006897,China,3333896.794,Property Purchase,2013-10-15 8:00,Person_1523,Finance,Singapore,FALSE,Illegal,6,7,Bank_290,1
TX0000005830,USA,596569.783,Cryptocurrency,2013-08-31 21:00,Person_7965,Luxury Goods,Russia,FALSE,Illegal,5,5,Bank_469,1
TX0000004649,UAE,1740358.328,Stocks Transfer,2013-07-13 16:00,Person_1274,Casinos,Singapore,FALSE,Legal,2,9,Bank_490,0
TX0000003295,Singapore,3531931.014,Cash Withdrawal,2013-05-18 6:00,Person_4204,Real Estate,India,FALSE,Illegal,4,9,Bank_254,0
TX0000001933,UAE,209796.0587,Offshore Transfer,2013-03-22 12:00,Person_7706,Finance,India,TRUE,Illegal,8,0,Bank_124,1
TX0000007085,China,1994555.096,Property Purchase,2013-10-23 4:00,Person_1036,Real Estate,USA,FALSE,Illegal,6,6,Bank_378,1
TX0000009154,UAE,1922088.424,Stocks Transfer,2014-01-17 9:00,Person_6100,Finance,Brazil,FALSE,Legal,2,8,Bank_426,0
TX0000007763,Brazil,4538547.151,Cash Withdrawal,2013-11-20 10:00,Person_2335,Real Estate,UAE,FALSE,Illegal,4,8,Bank_114,0
TX0000002502,Singapore,1766089.793,Offshore Transfer,2013-04-15 5:00,Person_6519,Construction,South Africa,FALSE,Illegal,5,0,Bank_130,1
TX0000006434,Singapore,1334406.622,Property Purchase,2013-09-26 1:00,Person_985,Casinos,USA,FALSE,Illegal,7,5,Bank_205,1
TX0000003852,Singapore,4119920.785,Property Purchase,2013-06-10 11:00,Person_5208,Real Estate,India,FALSE,Legal,2,2,Bank_349,0
TX0000007606,India,4582781.905,Property Purchase,2013-11-13 21:00,Person_9484,Finance,UK,FALSE,Illegal,5,4,Bank_348,1
TX0000005746,USA,4418898.612,Property Purchase,2013-08-28 9:00,Person_9345,Luxury Goods,Switzerland,FALSE,Illegal,4,2,Bank_88,0
TX0000005767,Switzerland,2383939.243,Offshore Transfer,2013-08-29 6:00,Person_4390,Arms Trade,India,TRUE,Legal,5,1,Bank_294,1
TX0000008407,Switzerland,2785316.565,Property Purchase,2013-12-17 6:00,Person_1485,Arms Trade,UAE,FALSE,Illegal,6,9,Bank_439,1
TX0000002170,UAE,1189535.503,Cryptocurrency,2013-04-01 9:00,Person_4643,Construction,USA,FALSE,Illegal,5,1,Bank_438,1
TX0000004732,Switzerland,720742.5121,Cryptocurrency,2013-07-17 3:00,Person_3130,Oil & Gas,Russia,FALSE,Illegal,6,9,Bank_305,1
TX0000005629,Brazil,154033.2412,Cryptocurrency,2013-08-23 12:00,Person_6186,Real Estate,Switzerland,FALSE,Illegal,7,3,Bank_225,1
TX0000001229,UK,238197.6348,Stocks Transfer,2013-02-21 4:00,Person_1508,Finance,Switzerland,FALSE,Illegal,1,7,Bank_106,0
TX0000007828,UAE,496277.9753,Cash Withdrawal,2013-11-23 3:00,Person_652,Luxury Goods,Brazil,FALSE,Illegal,2,7,Bank_168,0
TX0000002282,South Africa,2876748.504,Stocks Transfer,2013-04-06 1:00,Person_4900,Oil & Gas,India,FALSE,Illegal,1,0,Bank_88,0
TX0000006208,Brazil,4113428.036,Cash Withdrawal,2013-09-16 15:00,Person_9770,Arms Trade,Singapore,FALSE,Illegal,3,4,Bank_137,0
TX0000006610,UAE,215080.6657,Property Purchase,2013-10-03 9:00,Person_3618,Arms Trade,India,FALSE,Illegal,7,3,Bank_260,1
TX0000004652,China,917296.2008,Cash Withdrawal,2013-07-13 19:00,Person_9091,Finance,Brazil,FALSE,Illegal,4,5,Bank_74,0
TX0000008509,China,4408244.446,Property Purchase,2013-12-21 12:00,Person_9906,Real Estate,USA,FALSE,Illegal,6,5,Bank_14,1
TX0000008008,UK,303593.4621,Offshore Transfer,2013-11-30 15:00,Person_5465,Luxury Goods,USA,FALSE,Illegal,6,4,Bank_113,1
TX0000005810,Brazil,1070670.043,Cryptocurrency,2013-08-31 1:00,Person_5288,Arms Trade,Russia,FALSE,Illegal,7,5,Bank_132,1
TX0000005928,China,4058585.201,Cash Withdrawal,2013-09-04 23:00,Person_64,Construction,UK,TRUE,Legal,1,2,Bank_172,0
TX0000002873,Singapore,4266262.705,Property Purchase,2013-04-30 16:00,Person_2199,Casinos,UAE,FALSE,Legal,5,1,Bank_23,1
TX0000008624,China,1406383.573,Cryptocurrency,2013-12-26 7:00,Person_2571,Casinos,Switzerland,FALSE,Illegal,7,9,Bank_225,1
TX0000007230,Switzerland,2495898.233,Cryptocurrency,2013-10-29 5:00,Person_3887,Finance,Brazil,FALSE,Illegal,6,8,Bank_288,1
TX0000003802,Switzerland,681632.4024,Offshore Transfer,2013-06-08 9:00,Person_5104,Casinos,USA,FALSE,Illegal,7,7,Bank_116,1
TX0000006950,India,1500541.766,Cryptocurrency,2013-10-17 13:00,Person_8338,Finance,Russia,FALSE,Legal,5,5,Bank_279,1
TX0000007266,UAE,2915552.171,Offshore Transfer,2013-10-30 17:00,Person_3904,Real Estate,Brazil,FALSE,Legal,5,9,Bank_227,1
TX0000009567,South Africa,3930380.484,Cash Withdrawal,2014-02-03 14:00,Person_112,Finance,UAE,FALSE,Illegal,5,9,Bank_159,1
TX0000006726,Russia,4408554.183,Offshore Transfer,2013-10-08 5:00,Person_5974,Construction,India,FALSE,Legal,4,4,Bank_348,0
TX0000003513,Switzerland,580057.3165,Stocks Transfer,2013-05-27 8:00,Person_1502,Oil & Gas,USA,FALSE,Illegal,2,6,Bank_273,0
TX0000007364,Russia,330778.1565,Cash Withdrawal,2013-11-03 19:00,Person_378,Arms Trade,USA,FALSE,Illegal,5,9,Bank_415,1
TX0000002188,UK,1687263.233,Cryptocurrency,2013-04-02 3:00,Person_7054,Casinos,Singapore,TRUE,Illegal,5,0,Bank_130,1
TX0000002666,Russia,2659405.227,Stocks Transfer,2013-04-22 1:00,Person_9663,Real Estate,Singapore,FALSE,Illegal,3,5,Bank_14,0
TX0000004240,China,966288.8043,Offshore Transfer,2013-06-26 15:00,Person_5356,Casinos,Russia,FALSE,Illegal,7,3,Bank_31,1
TX0000004114,Russia,627430.4239,Property Purchase,2013-06-21 9:00,Person_3821,Luxury Goods,India,TRUE,Illegal,6,2,Bank_116,1
TX0000000334,Switzerland,3712319.949,Stocks Transfer,2013-01-14 21:00,Person_5449,Casinos,South Africa,FALSE,Legal,2,6,Bank_17,0
TX0000005185,Switzerland,3247377.755,Cryptocurrency,2013-08-05 0:00,Person_8824,Arms Trade,USA,FALSE,Illegal,4,1,Bank_482,0
TX0000001443,Russia,2584835.646,Cryptocurrency,2013-03-02 2:00,Person_2762,Arms Trade,Switzerland,FALSE,Illegal,8,3,Bank_220,1
TX0000004507,Switzerland,4195286.228,Stocks Transfer,2013-07-07 18:00,Person_2293,Construction,Brazil,FALSE,Legal,0,1,Bank_356,0
TX0000000506,USA,3208156.983,Stocks Transfer,2013-01-22 1:00,Person_6481,Casinos,Brazil,FALSE,Illegal,2,1,Bank_288,0
TX0000005603,UAE,4514699.279,Stocks Transfer,2013-08-22 10:00,Person_7318,Arms Trade,Singapore,FALSE,Legal,2,7,Bank_56,0
TX0000006137,South Africa,3545122.674,Cash Withdrawal,2013-09-13 16:00,Person_2926,Construction,Singapore,FALSE,Illegal,3,4,Bank_150,0
TX0000006179,USA,1919646.031,Cash Withdrawal,2013-09-15 10:00,Person_3567,Luxury Goods,South Africa,FALSE,Legal,2,3,Bank_116,0
TX0000005187,India,320060.4058,Cryptocurrency,2013-08-05 2:00,Person_8104,Arms Trade,USA,FALSE,Illegal,4,0,Bank_401,0
TX0000007534,South Africa,1530338.209,Property Purchase,2013-11-10 21:00,Person_1307,Arms Trade,India,FALSE,Illegal,6,2,Bank_178,1
TX0000004648,China,4596088.729,Property Purchase,2013-07-13 15:00,Person_482,Construction,South Africa,FALSE,Legal,6,5,Bank_202,1
TX0000004109,Singapore,1025456.294,Cryptocurrency,2013-06-21 4:00,Person_5113,Arms Trade,UK,FALSE,Legal,5,3,Bank_240,1
TX0000005909,China,4465392.224,Property Purchase,2013-09-04 4:00,Person_1647,Finance,Russia,FALSE,Illegal,7,2,Bank_404,1
TX0000005336,Russia,1663924.94,Cryptocurrency,2013-08-11 7:00,Person_7760,Finance,UAE,FALSE,Illegal,6,8,Bank_64,1
TX0000009862,Russia,1882947.999,Offshore Transfer,2014-02-15 21:00,Person_5214,Construction,China,FALSE,Illegal,6,9,Bank_131,1
TX0000007589,South Africa,1825406.998,Cash Withdrawal,2013-11-13 4:00,Person_6400,Arms Trade,India,FALSE,Illegal,3,5,Bank_137,0
TX0000000768,Brazil,4230916.993,Cash Withdrawal,2013-02-01 23:00,Person_9964,Construction,South Africa,FALSE,Illegal,4,9,Bank_445,0
TX0000001077,USA,3755297.903,Cash Withdrawal,2013-02-14 20:00,Person_3925,Casinos,India,FALSE,Illegal,2,8,Bank_365,0
